Coord_center_el.x 	 Coord_center_el.y 	 vectorElement[i].P 	 vectorElement[i].P_Correction 	 vectorElement[i].U_x 	 vectorElement[i].U_x_Correction 	 vectorElement[i].U_y 	 vectorElement[i].U_y_Correction 	 
-0.0817663547 	 0.3781696981 	 0.1255105404 	 0.4294931012 	 -0.2886942253 	 -0.0000595439 	 -0.0624097798 	 0.0001534839 	 
0.3544808094 	 -0.3430907829 	 0.1363729090 	 0.3451055136 	 0.2985889425 	 0.0001671142 	 0.3086222402 	 -0.0000977491 	 
-0.7508353522 	 -0.0095516811 	 0.1673684738 	 -0.0886322502 	 0.0092250673 	 -0.0004036440 	 -0.7265547993 	 0.0000176986 	 
0.7200968141 	 0.1105829441 	 0.1672301285 	 -0.0275158215 	 -0.1065169190 	 0.0003926170 	 0.6934540308 	 0.0000188053 	 
0.5098988520 	 -0.5049990818 	 0.1726758412 	 0.0234117027 	 0.4851133291 	 0.0003063661 	 0.4899771264 	 -0.0002433437 	 
0.4101945607 	 0.3559909533 	 0.1509516497 	 0.3222951363 	 -0.3204895922 	 0.0002129332 	 0.3693610176 	 0.0001604102 	 
-0.5331072215 	 0.1717947183 	 0.1395629835 	 0.2460824200 	 -0.1560581792 	 -0.0002095658 	 -0.4845652267 	 0.0000582616 	 
-0.5330922037 	 0.0432744456 	 0.1346949380 	 0.2716769318 	 -0.0387134570 	 -0.0001779863 	 -0.4776395209 	 0.0000089903 	 
-0.7330515535 	 -0.1630801462 	 0.1662636645 	 -0.0932664418 	 0.1578210720 	 -0.0003931699 	 -0.7093442374 	 -0.0000570783 	 
-0.5974996098 	 0.3447973812 	 0.1619354704 	 0.0522033616 	 -0.3290081644 	 -0.0003151692 	 -0.5700632662 	 0.0001566024 	 
0.7144204654 	 0.1616144212 	 0.1686817667 	 -0.0323829372 	 -0.1558115263 	 0.0003880363 	 0.6886651816 	 0.0001089086 	 
-0.0642414200 	 0.3547429287 	 0.1357968360 	 0.4924380087 	 -0.2558599282 	 -0.0000766750 	 -0.0463889692 	 0.0000370344 	 
0.2844715680 	 0.7013210031 	 0.1762146401 	 -0.0699953746 	 -0.6794183533 	 0.0002034080 	 0.2756153752 	 0.0003829779 	 
0.6968530123 	 0.1855334010 	 0.1660101038 	 -0.0125002380 	 -0.1784164910 	 0.0003825470 	 0.6701253433 	 0.0001171207 	 
0.0031417199 	 -0.6383258821 	 0.1506718778 	 0.1299094270 	 0.5996352482 	 0.0000050200 	 0.0029430533 	 -0.0002874984 	 
0.3428695705 	 -0.1081635738 	 0.1137625388 	 0.4050379823 	 0.0777154753 	 -0.0000292445 	 0.2467374794 	 0.0001345188 	 
-0.2337993630 	 -0.4876649646 	 0.1330094712 	 0.2545907446 	 0.4384704694 	 -0.0001089809 	 -0.2101790213 	 -0.0001764409 	 
-0.3916020148 	 -0.4030070941 	 0.1341694934 	 0.2211184006 	 0.3666787922 	 -0.0001761135 	 -0.3561580443 	 -0.0001206861 	 
0.1900499370 	 0.7426319921 	 0.1770697891 	 -0.0945033069 	 -0.7208936687 	 0.0000899371 	 0.1844533525 	 0.0004309856 	 
-0.1869493701 	 -0.5077931643 	 0.1346619417 	 0.2606754398 	 0.4566462441 	 -0.0001002061 	 -0.1680531407 	 -0.0001628335 	 
0.3316910774 	 0.6806465386 	 0.1746102693 	 -0.0773957807 	 -0.6594616386 	 0.0001927801 	 0.3214454983 	 0.0004256541 	 
0.5506197225 	 -0.4748357226 	 0.1733072878 	 0.0007192929 	 0.4571566572 	 0.0002882433 	 0.5301274529 	 -0.0002617521 	 
-0.3448463813 	 -0.6813698624 	 0.1668670047 	 -0.1269558190 	 0.6609476926 	 -0.0001832990 	 -0.3346413281 	 -0.0003688712 	 
0.5865223585 	 0.3754346740 	 0.1633571606 	 0.0413506792 	 -0.3588071352 	 0.0003848389 	 0.5605871843 	 0.0002492072 	 
-0.5575633410 	 -0.5248079375 	 0.1680527887 	 -0.1280819596 	 0.5093923483 	 -0.0003220235 	 -0.5411555161 	 -0.0002715887 	 
0.3752782987 	 0.4034364591 	 0.1514236754 	 0.3101663947 	 -0.3648797313 	 0.0001979740 	 0.3394144650 	 0.0001902354 	 
-0.6684169061 	 -0.3356430860 	 0.1660921967 	 -0.0854863458 	 0.3246349274 	 -0.0003845930 	 -0.6464597640 	 -0.0002044105 	 
0.0228507710 	 0.3645047051 	 0.1399117557 	 0.5053040530 	 -0.2658767950 	 -0.0000410441 	 0.0167075312 	 0.0001013031 	 
0.0767298638 	 0.5497909627 	 0.1486803314 	 0.2917116001 	 -0.4983355085 	 0.0000468227 	 0.0695111892 	 0.0002611279 	 
0.6181253566 	 -0.3151707556 	 0.1613279092 	 0.0397114738 	 0.3010431225 	 0.0003072879 	 0.5903598333 	 -0.0001572319 	 
0.5544805610 	 -0.1418583403 	 0.1434013055 	 0.2384019351 	 0.1297037798 	 0.0002071184 	 0.5070994499 	 -0.0000392839 	 
0.1703671662 	 0.5089812989 	 0.1487275074 	 0.3245488574 	 -0.4565519996 	 0.0000781076 	 0.1527809756 	 0.0002218095 	 
0.5251559869 	 -0.1450418728 	 0.1398235781 	 0.2748015369 	 0.1306950206 	 0.0001911370 	 0.4732955858 	 -0.0000723320 	 
-0.2401745857 	 0.2049637671 	 0.1161451861 	 0.4416059215 	 -0.1277349393 	 -0.0000306559 	 -0.1500222851 	 -0.0001788522 	 
-0.1861740068 	 -0.2504270585 	 0.0800197270 	 0.2988803606 	 0.1536548443 	 -0.0000387737 	 -0.1140992510 	 0.0000623108 	 
-0.5310990228 	 0.5056126070 	 0.1709077894 	 -0.0256992775 	 -0.4874616280 	 -0.0002418295 	 -0.5119694238 	 0.0002714262 	 
-0.5398205092 	 -0.5486794823 	 0.1701561393 	 -0.1312744132 	 0.5329933924 	 -0.0003384153 	 -0.5242917921 	 -0.0003501888 	 
0.7086609063 	 0.2126713157 	 0.1693736496 	 -0.0499322631 	 -0.2053239280 	 0.0004364218 	 0.6841604296 	 0.0000859318 	 
-0.3059197425 	 -0.2123763177 	 0.0975485968 	 0.3301144473 	 0.1575321337 	 0.0000914676 	 -0.2266958068 	 0.0000488762 	 
-0.1216483911 	 0.3473820809 	 0.1226878575 	 0.4341739172 	 -0.2550923189 	 -0.0001201873 	 -0.0893340935 	 0.0000942387 	 
-0.6387046593 	 0.3143973931 	 0.1655820834 	 0.0102125523 	 -0.3016604457 	 -0.0003121322 	 -0.6127413477 	 0.0002017145 	 
0.1428147842 	 0.7633104050 	 0.1779085247 	 -0.1202613794 	 -0.7423020222 	 0.0001055694 	 0.1388736054 	 0.0004557582 	 
0.1941567492 	 0.3062966061 	 0.1441608681 	 0.5242790924 	 -0.2220345894 	 0.0000373930 	 0.1408209002 	 0.0001385403 	 
0.2549565550 	 0.6980265814 	 0.1746951779 	 -0.0376295486 	 -0.6745438124 	 0.0001465490 	 0.2461610636 	 0.0004367670 	 
-0.5681335122 	 0.3477674115 	 0.1584192593 	 0.0963350045 	 -0.3296655907 	 -0.0003210154 	 -0.5384719828 	 0.0001598750 	 
0.2132483692 	 0.6675385396 	 0.1675434870 	 0.0468973964 	 -0.6387850992 	 0.0001106628 	 0.2038970577 	 0.0004098392 	 
-0.1872288607 	 0.5198216006 	 0.1462526822 	 0.2867409442 	 -0.4705299948 	 -0.0000765595 	 -0.1695214867 	 0.0002411720 	 
-0.3450851131 	 -0.4236247215 	 0.1321872405 	 0.2414662876 	 0.3822503694 	 -0.0001275952 	 -0.3112276317 	 -0.0001560665 	 
0.7128348243 	 -0.2270799272 	 0.1693245360 	 -0.0730459451 	 0.2195796642 	 0.0004334786 	 0.6894950588 	 -0.0001183151 	 
-0.3420881259 	 0.0406134315 	 0.0971971308 	 0.3493104228 	 -0.0280464410 	 -0.0001419869 	 -0.2363333248 	 -0.0001164825 	 
-0.0359031057 	 -0.4118801034 	 0.1251962759 	 0.4022999358 	 0.3286224406 	 -0.0000344406 	 -0.0286098701 	 -0.0000787660 	 
0.4364626705 	 -0.2831612213 	 0.1356052579 	 0.2997901961 	 0.2513152029 	 0.0001968546 	 0.3875128627 	 -0.0001028999 	 
0.5131706383 	 -0.1719268718 	 0.1358581606 	 0.2653001719 	 0.1544523585 	 0.0002375641 	 0.4616274046 	 -0.0000727481 	 
0.6626656419 	 -0.5888798839 	 0.1925053011 	 -0.4140778778 	 0.5824396257 	 0.0004082613 	 0.6550605475 	 -0.0003167591 	 
-0.7272460944 	 0.1748149425 	 0.1726496286 	 -0.0592747740 	 -0.1689844216 	 -0.0004334462 	 -0.7034356330 	 0.0000551791 	 
-0.5149776416 	 0.0198144399 	 0.1282178519 	 0.2782293969 	 -0.0173300144 	 -0.0001895478 	 -0.4556919055 	 -0.0000207082 	 
-0.5036276280 	 -0.2100058792 	 0.1299410827 	 0.2337805396 	 0.1895328972 	 -0.0001690067 	 -0.4540251044 	 -0.0000535982 	 
0.4813717561 	 0.5184971597 	 0.1668391482 	 0.0267009799 	 -0.4967949198 	 0.0002773331 	 0.4614514793 	 0.0002894715 	 
-0.4924931509 	 -0.5691572788 	 0.1662579568 	 -0.0980297405 	 0.5509971664 	 -0.0002554164 	 -0.4767929934 	 -0.0003308994 	 
0.0995753912 	 0.4751782180 	 0.1423878103 	 0.3806972966 	 -0.4110365104 	 0.0000082942 	 0.0860781822 	 0.0002188006 	 
0.5488680097 	 -0.0910794893 	 0.1409362018 	 0.2584427684 	 0.0825572743 	 0.0002325998 	 0.4978777214 	 -0.0000566222 	 
0.0694989659 	 0.3442429612 	 0.1393570690 	 0.5134190433 	 -0.2423332564 	 -0.0000392962 	 0.0489990597 	 0.0001261321 	 
0.0474089014 	 0.5464754566 	 0.1508136510 	 0.3121565626 	 -0.4936138996 	 0.0000030720 	 0.0427430794 	 0.0002619205 	 
0.0493202582 	 -0.6590298377 	 0.1560703680 	 0.0994325563 	 0.6235611527 	 -0.0000294550 	 0.0466527055 	 -0.0003149346 	 
-0.7152807122 	 -0.3164540568 	 0.1707794007 	 -0.1653116336 	 0.3079870564 	 -0.0004045895 	 -0.6963257358 	 -0.0001507540 	 
0.1681180048 	 -0.2661127754 	 0.1374786016 	 0.5274155677 	 0.1652747108 	 0.0000209077 	 0.1042423454 	 -0.0002573641 	 
-0.0000557099 	 -0.3292537697 	 0.1247310201 	 0.4687870013 	 0.2163522291 	 0.0000573051 	 0.0001250528 	 0.0000076202 	 
0.0117620643 	 0.4653908643 	 0.1416613163 	 0.4056996951 	 -0.3953281680 	 -0.0000058587 	 0.0100128274 	 0.0001805754 	 
-0.0877629167 	 -0.3412768336 	 0.1136421805 	 0.4097256609 	 0.2409460019 	 -0.0000892383 	 -0.0619706969 	 -0.0000576916 	 
0.5941219231 	 -0.3693340638 	 0.1680906806 	 0.0521870573 	 0.3533405671 	 0.0003282959 	 0.5683320312 	 -0.0001481316 	 
0.6657930647 	 -0.2066644853 	 0.1602636194 	 0.0270927127 	 0.1975867585 	 0.0003914692 	 0.6363991625 	 -0.0001442056 	 
0.3490899825 	 0.6566175407 	 0.1727261769 	 -0.0469367987 	 -0.6345722390 	 0.0002320744 	 0.3372869823 	 0.0004336631 	 
0.7183524671 	 0.5943185072 	 0.1932569551 	 -0.5748551095 	 -0.5905515449 	 0.0005201932 	 0.7140136349 	 0.0005000187 	 
0.3509614592 	 0.0944991484 	 0.1235519157 	 0.4412225405 	 -0.0686436887 	 0.0000800348 	 0.2547668269 	 -0.0000819674 	 
-0.6562923909 	 0.3382732197 	 0.1731215596 	 -0.0306890972 	 -0.3265564140 	 -0.0003504157 	 -0.6334506639 	 0.0001944664 	 
-0.6211177387 	 0.1615149787 	 0.1496303891 	 0.1179604734 	 -0.1519650322 	 -0.0003273360 	 -0.5841863009 	 0.0000762409 	 
-0.0170422972 	 0.5906296924 	 0.1523961881 	 0.2380026664 	 -0.5447310934 	 0.0000056269 	 -0.0157211643 	 0.0003289520 	 
0.3452973999 	 0.1443680598 	 0.1334879563 	 0.4723473257 	 -0.1073038756 	 0.0001693523 	 0.2569391347 	 -0.0000361960 	 
-0.3387524631 	 -0.7325114499 	 0.1746272658 	 -0.2252305885 	 0.7160470241 	 -0.0001691505 	 -0.3313272736 	 -0.0004680240 	 
0.6355998656 	 -0.3391155573 	 0.1698855262 	 0.0049246186 	 0.3260796174 	 0.0003540561 	 0.6110772832 	 -0.0001456030 	 
-0.0760486896 	 0.3279461328 	 0.1187535146 	 0.4405113523 	 -0.2210900372 	 -0.0001222116 	 -0.0512577316 	 0.0001562695 	 
-0.1617905152 	 0.3157669083 	 0.1167630269 	 0.4204900449 	 -0.2244785470 	 -0.0001664037 	 -0.1150827014 	 -0.0000156402 	 
-0.4385342318 	 -0.3823874702 	 0.1378433376 	 0.1977558859 	 0.3513225786 	 -0.0001739129 	 -0.4027904380 	 -0.0001529161 	 
-0.2282959691 	 0.4894352035 	 0.1439701959 	 0.2997484349 	 -0.4399334472 	 -0.0001125008 	 -0.2052758271 	 0.0001872336 	 
-0.4916087254 	 -0.3117054831 	 0.1364347535 	 0.1916033975 	 0.2864397647 	 -0.0002245234 	 -0.4515455190 	 -0.0001044520 	 
0.3134446313 	 -0.3739802253 	 0.1380325625 	 0.3596795454 	 0.3240639223 	 0.0000979812 	 0.2716408838 	 -0.0001605059 	 
-0.2982505314 	 -0.4438723721 	 0.1310109526 	 0.2570757204 	 0.3977618023 	 -0.0001150490 	 -0.2671790056 	 -0.0001660418 	 
0.4744487866 	 0.3117342306 	 0.1492448983 	 0.2706081090 	 -0.2844289149 	 0.0002534517 	 0.4327976887 	 0.0000936997 	 
0.1410565457 	 0.5056317338 	 0.1482763062 	 0.3427583086 	 -0.4503319062 	 0.0000298228 	 0.1254624634 	 0.0002402074 	 
-0.5624232132 	 0.0397508168 	 0.1392960539 	 0.2380905171 	 -0.0361215430 	 -0.0002205184 	 -0.5121717305 	 0.0000283114 	 
-0.3532153224 	 0.1407431777 	 0.1057224263 	 0.3562408468 	 -0.1059941385 	 -0.0001146940 	 -0.2661967878 	 -0.0000206503 	 
-0.3564673971 	 -0.7086687843 	 0.1734995676 	 -0.1876902253 	 0.6913841963 	 -0.0001576231 	 -0.3476812456 	 -0.0004301557 	 
-0.1461517704 	 0.5502201866 	 0.1483558057 	 0.2640147318 	 -0.5024191347 	 -0.0000662958 	 -0.1334701079 	 0.0002654785 	 
0.5077094282 	 -0.1212870240 	 0.1332876557 	 0.2876803195 	 0.1076058036 	 0.0002027925 	 0.4512560488 	 -0.0000705627 	 
0.4220954616 	 0.3829665699 	 0.1515615332 	 0.2756276728 	 -0.3498011352 	 0.0002417810 	 0.3855131778 	 0.0001729383 	 
0.2052677996 	 0.3333553863 	 0.1386257470 	 0.4777666865 	 -0.2566444771 	 0.0000747810 	 0.1580675454 	 0.0002170683 	 
0.5432627496 	 -0.0403200325 	 0.1399044045 	 0.2752317985 	 0.0362546581 	 0.0002197156 	 0.4896541291 	 -0.0000282305 	 
0.4389937008 	 -0.5387085269 	 0.1682253149 	 0.0645439000 	 0.5146327905 	 0.0002523479 	 0.4195379872 	 -0.0002979800 	 
0.5083874272 	 0.0072617164 	 0.1350171116 	 0.3164645971 	 -0.0064444130 	 0.0001748557 	 0.4475719062 	 -0.0000246820 	 
-0.5871214328 	 -0.5282190925 	 0.1737135837 	 -0.1762721796 	 0.5148774813 	 -0.0003591687 	 -0.5724483077 	 -0.0003745991 	 
0.2987790719 	 0.2924719550 	 0.1376880122 	 0.4472996579 	 -0.2349265929 	 0.0001967756 	 0.2400375575 	 0.0001877140 	 
0.3690365753 	 0.3258007122 	 0.1478114631 	 0.3924250805 	 -0.2832907242 	 0.0002000435 	 0.3209679667 	 0.0001337300 	 
-0.5389335383 	 0.2226090809 	 0.1442295189 	 0.2208155049 	 -0.2045558873 	 -0.0002505740 	 -0.4953616220 	 0.0001126082 	 
0.9767107280 	 -0.1287501073 	 0.1817389503 	 -0.8220328736 	 0.1282066547 	 0.0002247949 	 0.9754048261 	 -0.0000865570 	 
-0.0635546393 	 -0.9830312408 	 0.2008287085 	 -0.7453729578 	 0.9817669085 	 0.0000375876 	 -0.0633087367 	 -0.0001334969 	 
-0.0620420379 	 0.9826565693 	 0.2012405429 	 -0.7418774747 	 -0.9813216879 	 -0.0000673294 	 -0.0621399569 	 0.0001262826 	 
-0.9844321045 	 -0.0000395292 	 0.1920943832 	 -0.7777508400 	 0.0004692116 	 -0.0002256198 	 -0.9830082668 	 0.0000540265 	 
0.4321634778 	 -0.8847704455 	 0.2127163139 	 -0.6962154881 	 0.8834530371 	 0.0000312838 	 0.4317194552 	 -0.0001339299 	 
-0.8547691176 	 -0.4903251661 	 0.1940297776 	 -0.7738841687 	 0.4898427134 	 -0.0000842396 	 -0.8536309555 	 -0.0001146851 	 
-0.8538117805 	 0.4901135595 	 0.2072231220 	 -0.7174339342 	 -0.4892759295 	 -0.0001240538 	 -0.8527606263 	 0.0000305055 	 
0.7082277569 	 0.0833306818 	 0.1631442549 	 -0.0027453970 	 -0.0800752534 	 0.0004427698 	 0.6797387426 	 0.0000471375 	 
-0.6401902289 	 -0.4571126868 	 0.1739466832 	 -0.1659715852 	 0.4453466171 	 -0.0003711664 	 -0.6238083192 	 -0.0002824834 	 
0.8678537640 	 0.4665579573 	 0.1988321026 	 -0.7542708189 	 -0.4660650344 	 0.0001276233 	 0.8665819277 	 0.0000060760 	 
0.5227653504 	 0.8348680986 	 0.2051185077 	 -0.7280117585 	 -0.8338420497 	 0.0000498680 	 0.5219302394 	 0.0001191150 	 
0.0104403962 	 -0.4324554323 	 0.1295637804 	 0.3985853573 	 0.3541674415 	 -0.0000132171 	 0.0085701932 	 -0.0001095912 	 
-0.7007747831 	 -0.6917360163 	 0.1937675501 	 -0.7720105435 	 0.6909646235 	 -0.0000328768 	 -0.6997353141 	 -0.0001549071 	 
-0.6993806805 	 0.6943033641 	 0.2033432325 	 -0.7369126179 	 -0.6932746466 	 -0.0000723551 	 -0.6985776805 	 0.0000941788 	 
0.6441179944 	 -0.7441377293 	 0.2078617630 	 -0.7137286390 	 0.7429669468 	 0.0001980087 	 0.6434344987 	 -0.0001081843 	 
0.9105880608 	 -0.3743982778 	 0.1919736653 	 -0.7787086864 	 0.3737244689 	 0.0001402948 	 0.9094774780 	 0.0000125131 	 
-0.3129429110 	 -0.9339965520 	 0.1991916936 	 -0.7517079850 	 0.9328549472 	 0.0000180808 	 -0.3123811192 	 -0.0001436394 	 
-0.3136837056 	 0.9332880610 	 0.1992292617 	 -0.7498446533 	 -0.9319111962 	 -0.0000311731 	 -0.3134191467 	 0.0001325768 	 
-0.9510087473 	 -0.2559875299 	 0.2006179203 	 -0.7453336568 	 0.2557984149 	 -0.0001371630 	 -0.9497015801 	 -0.0000676834 	 
-0.9516717798 	 0.2527940589 	 0.2079216298 	 -0.7153942246 	 -0.2522871209 	 -0.0001117047 	 -0.9503532443 	 0.0000826843 	 
0.1910024677 	 -0.9657513072 	 0.2044833671 	 -0.7282965542 	 0.9644042166 	 0.0000481565 	 0.1909291217 	 -0.0001302378 	 
0.1902545396 	 0.9673916615 	 0.2016772741 	 -0.7452781393 	 -0.9662085057 	 0.0000381739 	 0.1898683859 	 0.0000974591 	 
0.9769137644 	 0.1288270742 	 0.1943546959 	 -0.7724007644 	 -0.1288102480 	 0.0001216916 	 0.9756379214 	 0.0000442655 	 
-0.5423816853 	 0.4782062367 	 0.1703034656 	 -0.0005665079 	 -0.4600018069 	 -0.0002991857 	 -0.5218173579 	 0.0002620151 	 
0.7196172902 	 0.6726519773 	 0.2016091993 	 -0.7420916296 	 -0.6719137470 	 0.0000433301 	 0.7185821253 	 0.0001383130 	 
0.5601016632 	 -0.1927062386 	 0.1465008284 	 0.2115003601 	 0.1777692987 	 0.0002306760 	 0.5169130956 	 -0.0001317133 	 
-0.1341775487 	 -0.3210361130 	 0.1033960795 	 0.3717996747 	 0.2239113469 	 -0.0000044744 	 -0.0934892566 	 0.0000215124 	 
-0.6444740377 	 0.3654548807 	 0.1711095271 	 -0.0457390164 	 -0.3529213196 	 -0.0003929080 	 -0.6223734683 	 0.0002397396 	 
0.1604832341 	 0.7393790334 	 0.1750636191 	 -0.0739629765 	 -0.7164338166 	 0.0000912480 	 0.1554013123 	 0.0004761367 	 
0.0514541210 	 -0.4025878870 	 0.1290156050 	 0.4253945877 	 0.3174846928 	 -0.0000339373 	 0.0405975177 	 -0.0000918393 	 
0.6906500243 	 0.2359764154 	 0.1697499032 	 -0.0209895276 	 -0.2274079816 	 0.0004551792 	 0.6654445324 	 0.0001701897 	 
-0.2587239701 	 0.7438653822 	 0.1794649909 	 -0.1467055106 	 -0.7249259171 	 -0.0001608616 	 -0.2521677943 	 0.0004445189 	 
-0.7035093051 	 -0.2892208765 	 0.1668540294 	 -0.1183340345 	 0.2805194814 	 -0.0004167657 	 -0.6821774701 	 -0.0001927187 	 
0.3809272487 	 0.3527114606 	 0.1452106619 	 0.3400529322 	 -0.3129462344 	 0.0002210312 	 0.3378363408 	 0.0001891059 	 
-0.5565409104 	 -0.0109995615 	 0.1382555917 	 0.2472147310 	 0.0100509811 	 -0.0001900087 	 -0.5049494081 	 -0.0000254531 	 
-0.2693162568 	 0.4590728699 	 0.1419296556 	 0.3050737877 	 -0.4107158120 	 -0.0000958480 	 -0.2409498272 	 0.0001668315 	 
-0.5389954213 	 0.0939593112 	 0.1381592330 	 0.2640471431 	 -0.0847725546 	 -0.0002140482 	 -0.4864306027 	 0.0000154918 	 
-0.6564079620 	 0.0798324136 	 0.1502274415 	 0.0751799952 	 -0.0755136334 	 -0.0003942136 	 -0.6212755257 	 -0.0000001124 	 
-0.3002681115 	 0.7132501288 	 0.1775065395 	 -0.1140181667 	 -0.6933899612 	 -0.0001933421 	 -0.2919173973 	 0.0004736736 	 
-0.5683045909 	 0.0905410658 	 0.1408966498 	 0.2223610189 	 -0.0828663316 	 -0.0002503765 	 -0.5205287072 	 0.0000316732 	 
0.6236175454 	 -0.3662595583 	 0.1694612954 	 -0.0042790946 	 0.3522701472 	 0.0004103768 	 0.5999616767 	 -0.0002278188 	 
-0.4452895526 	 0.1818304797 	 0.1230415804 	 0.3098170488 	 -0.1565318085 	 -0.0001665620 	 -0.3836805958 	 0.0000830280 	 
0.0373207750 	 -0.6860536175 	 0.1638203637 	 0.0667083542 	 0.6540462978 	 -0.0000280588 	 0.0355602055 	 -0.0003359448 	 
-0.0992375701 	 0.5298390379 	 0.1437650360 	 0.3006852408 	 -0.4759681558 	 -0.0000749720 	 -0.0891899541 	 0.0002226877 	 
0.7724736622 	 -0.0908699313 	 0.1725628893 	 -0.1453036068 	 0.0883851837 	 0.0004649214 	 0.7514907855 	 -0.0000768555 	 
-0.7998103739 	 -0.5754453213 	 0.1929650461 	 -0.7777140450 	 0.5748601323 	 -0.0000584421 	 -0.7987227043 	 -0.0001286414 	 
-0.8001754443 	 0.5736606174 	 0.2081691444 	 -0.7139717686 	 -0.5727168994 	 -0.0001008513 	 -0.7992213007 	 0.0000517795 	 
0.5194505505 	 -0.8365749543 	 0.2196905198 	 -0.6685231615 	 0.8352709467 	 0.0000130756 	 0.5188345468 	 -0.0001546559 	 
0.9579271261 	 -0.2273702113 	 0.1819810535 	 -0.8186330650 	 0.2267594252 	 0.0001568426 	 0.9566011153 	 -0.0000903564 	 
-0.1653549483 	 -0.9710441576 	 0.2016234172 	 -0.7419535420 	 0.9696888727 	 -0.0000863956 	 -0.1649476262 	 -0.0001068781 	 
-0.1628645590 	 0.9709758511 	 0.2023616139 	 -0.7371055897 	 -0.9696358851 	 -0.0000747134 	 -0.1628454688 	 0.0001197188 	 
-0.9778311877 	 -0.1044476239 	 0.1905252814 	 -0.7799516031 	 0.1047689666 	 -0.0002397315 	 -0.9763189596 	 -0.0000153676 	 
-0.9795880877 	 0.1032150398 	 0.1913086130 	 -0.7831671774 	 -0.1028214877 	 -0.0001694297 	 -0.9783107528 	 0.0000081183 	 
-0.9007174840 	 -0.3972082974 	 0.1991508685 	 -0.7494448075 	 0.3967990977 	 -0.0001483236 	 -0.8993225379 	 -0.0000185624 	 
-0.8998313122 	 0.3988788320 	 0.2101849845 	 -0.7047783536 	 -0.3981408975 	 -0.0001203160 	 -0.8986062402 	 0.0000784126 	 
0.0383388157 	 0.9839279181 	 0.2015589654 	 -0.7408448823 	 -0.9826574998 	 -0.0000902981 	 0.0381412730 	 0.0001544440 	 
0.0383388157 	 -0.9839279181 	 0.2032163393 	 -0.7342153866 	 0.9825483480 	 -0.0000028541 	 0.0385657434 	 -0.0001811973 	 
0.3379844928 	 -0.9245196971 	 0.2105076606 	 -0.7038256919 	 0.9231825985 	 0.0000633248 	 0.3377084003 	 -0.0001225737 	 
0.9843427025 	 -0.0255628005 	 0.1856057017 	 -0.8046579369 	 0.0252505523 	 0.0001746739 	 0.9830063543 	 -0.0000048940 	 
0.8118958261 	 0.5566306316 	 0.1987214787 	 -0.7510548036 	 -0.5559994674 	 0.0001199167 	 0.8106072669 	 0.0000316032 	 
0.6062283914 	 0.7758620859 	 0.1996009556 	 -0.7484591449 	 -0.7750477240 	 0.0000540340 	 0.6051990590 	 0.0001902403 	 
0.5376555977 	 0.0104160978 	 0.1398477736 	 0.2872664504 	 -0.0094140127 	 0.0002053942 	 0.4826404880 	 0.0000144749 	 
0.6411256088 	 -0.3902482662 	 0.1743027966 	 -0.0599412051 	 0.3777216361 	 0.0004338247 	 0.6204275590 	 -0.0002316780 	 
0.2758304753 	 0.4951898598 	 0.1531075789 	 0.2876970769 	 -0.4516544340 	 0.0001022717 	 0.2516319565 	 0.0002385320 	 
0.3557420382 	 0.0439585692 	 0.1096919227 	 0.3895544733 	 -0.0316727737 	 -0.0000323691 	 0.2551043405 	 -0.0000775032 	 
-0.5929437425 	 -0.4770931053 	 0.1685066730 	 -0.1129008165 	 0.4626756459 	 -0.0002899653 	 -0.5750035274 	 -0.0002653525 	 
-0.6622277587 	 0.3891393540 	 0.1771442266 	 -0.0986431449 	 -0.3779110610 	 -0.0003812294 	 -0.6430070163 	 0.0002635849 	 
-0.0700838374 	 0.4050269733 	 0.1374673700 	 0.4538910082 	 -0.3220309736 	 -0.0000364888 	 -0.0557613267 	 0.0001152137 	 
-0.3417500449 	 0.6825887287 	 0.1766081059 	 -0.0871189489 	 -0.6622738979 	 -0.0002106237 	 -0.3315805863 	 0.0004411799 	 
0.3616702051 	 -0.6505708623 	 0.1802496078 	 -0.0187807095 	 0.6287816841 	 0.0001848783 	 0.3495988847 	 -0.0003523516 	 
0.7423960261 	 -0.2238261429 	 0.1723317252 	 -0.1391851859 	 0.2176011092 	 0.0004626621 	 0.7218806793 	 -0.0001802003 	 
0.4519435502 	 0.5150311175 	 0.1608801266 	 0.0595851745 	 -0.4908139501 	 0.0003055324 	 0.4306203289 	 0.0003106146 	 
0.1173257152 	 0.3234871322 	 0.1381167392 	 0.5132408281 	 -0.2231558776 	 0.0000093675 	 0.0809947070 	 0.0001820319 	 
0.7667710576 	 -0.0396697460 	 0.1725636207 	 -0.1160915336 	 0.0385276709 	 0.0004638567 	 0.7445593562 	 -0.0000499205 	 
0.6750101968 	 0.3852648783 	 0.1754709266 	 -0.1319585781 	 -0.3745885639 	 0.0003919478 	 0.6566691029 	 0.0001987346 	 
-0.6388212131 	 0.1852448314 	 0.1575625680 	 0.0952603855 	 -0.1755634003 	 -0.0003428926 	 -0.6052573855 	 0.0000842698 	 
-0.2516727795 	 0.4354931161 	 0.1376312565 	 0.3354416093 	 -0.3818627868 	 -0.0001015795 	 -0.2207897649 	 0.0001526656 	 
